Stock,BackDays,Zhisun_day,Zhisun_price,IsFixZhisunPrice,EachStockTradeQuantity,VolAbs,LastTradeType,UpOpenFlag,DownOpenFlag,ExecTFlag,BuyLeft,SellLeft,VolUp1,VolUp2,VolUp3,VolDown4,VolDown5,VolDown6,SpecialZhisunFlag,SpecialZhisunPrice,SpecialZhisunDay,OpenTradeType,OpenTradeQuantity,OpenTradePrice,OpenTradeId,ZhisunFlag,DailyStartPosition
601800.SH,25,60,-1.0,N,600,0.13518389863579017,NV,Close,Close,Y,4,4,0.0,12.325183898635789,0.0,0.0,12.05481610136421,0.0,N,0,0,NV,0,0.0,0,N,2700
601818.SH,45,60,-1.0,N,7000,0.05657322265016598,NV,Close,Close,Y,4,4,0.0,4.046573222650166,0.0,0.0,3.933426777349834,0.0,N,0,0,NV,0,0.0,0,N,28000
601857.SH,34,60,-1.0,N,2600,0.0957102690275392,NV,Close,Close,Y,4,4,0.0,8.05571026902754,0.0,0.0,7.864289730972461,0.0,N,0,0,NV,0,0.0,0,N,10600
601878.SH,22,60,-1.0,N,100,0.17481332675867814,NV,Close,Close,Y,4,4,0.0,10.754813326758677,0.0,0.0,10.405186673241323,0.0,N,0,0,NV,0,0.0,0,N,600
601881.SH,20,60,-1.0,N,200,0.19746982040093541,NV,Close,Close,Y,4,4,0.0,9.187469820400935,0.0,0.0,8.792530179599066,0.0,N,0,0,NV,0,0.0,0,N,1100
601985.SH,35,60,-1.0,N,2000,0.08420772205948865,NV,Close,Close,Y,4,4,0.0,6.134207722059489,0.0,0.0,5.965792277940511,0.0,N,0,0,NV,0,0.0,0,N,8300
601988.SH,55,60,-1.0,N,9100,0.0441641022419289,NV,Close,Close,Y,4,4,0.0,3.834164102241929,0.0,0.0,3.745835897758071,0.0,N,0,0,NV,0,0.0,0,N,36700
601989.SH,55,60,-1.0,N,4100,0.05236785643981593,NV,Close,Close,Y,4,4,0.0,4.612367856439816,0.0,0.0,4.507632143560183,0.0,N,0,0,NV,0,0.0,0,N,16500
603993.SH,20,60,-1.0,N,1100,0.20442525369141584,NV,Close,Close,Y,4,4,0.0,7.2244252536914155,0.0,0.0,6.815574746308584,0.0,N,0,0,NV,0,0.0,0,N,4600
600309.SH,20,60,-1.0,N,0,0.20328875458995524,NV,Close,Close,N,4,4,0.0,40.283288754589954,0.0,0.0,39.87671124541004,0.0,N,0,0,NV,0,0.0,0,N,0
